AGE,ENROLL,ESR,HOURS,HHID
14,2,0,0,587
55,1,1,60,588
49,1,1,40,588
17,2,1,4,588
75,1,6,0,589
72,1,6,0,589
68,1,3,0,590
74,1,2,40,591
66,1,2,40,591
42,1,1,60,592
42,1,1,25,592
6,2,0,0,592
43,1,1,40,593
40,1,1,20,593
13,2,0,0,593
9,2,0,0,593
74,1,1,40,594
63,1,6,20,594
33,1,3,35,594
55,1,1,40,595
36,1,1,70,596
60,1,2,51,597
66,1,1,40,598
61,1,6,0,598
66,1,6,0,599
80,1,6,0,600
76,1,6,0,600
73,1,6,0,601
69,1,6,0,601
79,1,6,0,602
51,1,1,40,602
50,1,1,40,602
20,2,1,15,602
79,1,6,0,603
79,1,6,0,603
45,1,6,0,604
35,3,1,50,604
57,1,1,40,605
50,1,1,40,605
74,1,6,0,606
73,1,6,0,606
56,1,6,0,607
42,1,6,0,607
38,1,6,0,607
53,1,6,0,608
53,1,6,0,609
16,3,6,0,609
67,1,6,40,610
66,1,1,45,611
59,1,6,0,611
52,1,1,40,612
65,1,6,0,613
56,1,6,0,613
59,1,1,30,614
38,3,1,40,615
37,1,1,30,615
57,1,1,45,616
55,1,1,20,616
66,1,6,0,617
54,1,1,40,617
85,1,6,0,618
57,1,1,30,619
33,1,1,40,620
32,1,1,40,620
3,1,0,0,620
1,0,0,0,620
80,1,6,0,621
50,1,1,40,622
47,1,1,41,622
86,1,6,0,623
79,1,6,0,623
65,1,6,0,624
55,1,6,0,625
50,1,6,0,625
70,1,6,0,626
65,1,6,0,626
67,1,6,0,627
64,1,6,0,627
49,1,6,0,628
47,2,2,40,628
49,1,1,60,629
47,1,1,40,629
48,1,1,40,630
39,1,6,0,630
16,2,6,0,630
11,2,0,0,630
7,2,0,0,630
4,1,0,0,630
60,1,1,45,631
58,1,6,0,632
56,1,1,40,633
52,1,1,30,633
34,1,1,35,634
33,1,1,35,634
3,1,0,0,634
2,0,0,0,634
0,0,0,0,634
46,1,1,40,635
45,1,1,50,635
16,2,6,0,635
13,2,0,0,635
73,1,6,0,636
58,1,1,40,636
58,1,1,40,637
51,1,1,40,637
46,1,1,40,638
46,1,1,40,638
20,1,1,50,638
15,2,0,0,638
78,1,6,0,639
76,1,6,0,639
72,1,6,0,640
71,1,6,0,640
40,1,6,0,641
39,1,1,30,642
32,2,6,0,642
4,2,0,0,642
79,1,6,0,643
68,1,6,0,644
63,1,1,40,644
75,1,6,0,645
53,1,1,55,645
50,1,1,44,645
12,2,0,0,645
75,1,6,0,646
75,1,6,0,646
44,1,1,36,647
16,2,1,15,647
13,2,0,0,647
58,1,1,60,648
51,1,6,8,648
55,1,1,50,649
54,1,1,65,649
22,1,1,40,649
20,1,1,40,649
66,1,1,60,650
64,1,1,40,650
63,1,1,50,651
59,1,6,0,651
56,1,1,25,651
81,1,6,0,652
42,1,1,42,653
63,1,6,0,654
60,2,3,0,655
57,1,1,40,655
25,2,1,40,656
24,1,1,30,656
5,2,0,0,656
2,0,0,0,656
53,1,1,40,657
50,1,1,40,657
68,1,1,25,658
62,1,6,0,658
39,1,1,40,659
37,1,3,50,659
15,2,0,0,659
80,1,6,0,660
53,1,6,40,661
53,1,1,35,661
55,1,1,40,662
40,1,1,35,663
36,1,1,40,663
4,2,0,0,663
43,1,1,45,664
82,1,6,0,665
79,1,6,0,665
52,1,6,0,665
51,1,3,6,666
16,2,6,0,666
14,2,0,0,666
11,2,0,0,666
50,1,6,0,667
47,1,1,60,668
42,1,1,40,668
16,2,6,0,668
37,1,1,50,669
35,1,6,0,669
6,2,0,0,669
5,2,0,0,669
51,1,1,40,670
46,1,1,40,670
19,1,3,32,670
51,1,1,50,671
47,1,6,30,671
15,2,0,0,671
12,2,0,0,671
69,2,6,0,672
67,2,6,0,672
29,1,1,50,673
28,3,1,45,673
75,1,6,0,674
47,2,1,24,674
67,1,6,0,675
62,1,6,0,675
52,1,1,45,676
50,1,1,45,676
74,1,6,0,677
62,1,1,55,678
43,1,6,0,678
14,3,0,0,678
70,1,6,0,679
69,1,6,0,679
48,1,1,50,680
69,1,1,30,681
63,1,1,5,681
54,1,1,70,682
54,1,6,0,682
19,1,3,40,682
56,1,1,40,683
55,1,3,0,683
26,1,1,40,683
23,1,1,20,683
19,1,1,40,683
18,2,1,25,683
54,1,1,40,684
87,1,6,0,685
55,3,6,24,685
50,1,1,37,685
52,1,1,32,686
50,1,1,50,686
51,1,1,60,687
45,1,1,45,687
22,2,1,40,687
55,1,1,40,688
54,2,1,50,688
82,1,6,0,689
75,1,6,2,689
75,1,6,40,690
74,1,6,0,690
69,1,6,16,691
62,1,1,37,692
60,1,1,43,692
36,1,1,30,692
6,2,0,0,692
67,1,6,0,693
57,1,1,70,693
50,1,1,45,694
33,1,1,45,695
40,2,1,36,696
37,1,1,40,696
88,1,6,0,697
70,1,6,0,697
65,1,6,0,697
35,1,1,35,698
32,1,1,40,698
9,2,0,0,698
6,2,0,0,698
0,0,0,0,698
85,1,6,0,699
65,1,6,0,700
46,1,1,40,700
16,3,6,0,700
29,1,1,50,701
28,1,1,60,701
75,1,1,32,702
70,1,6,0,702
50,1,1,16,703
47,1,1,26,703
26,1,1,25,703
25,1,1,40,703
21,2,3,0,703
70,1,6,0,704
59,1,1,40,705
52,1,1,40,705
86,1,6,32,706
41,1,1,40,707
31,1,3,0,707
64,1,6,0,708
60,1,6,0,708
69,1,1,10,709
64,1,6,0,709
69,1,1,20,710
73,1,6,0,711
63,1,1,35,712
91,1,6,0,713
69,1,6,35,714
55,1,6,0,715
13,2,0,0,715
78,1,6,0,716
66,1,6,0,716
32,1,1,30,717
31,1,1,40,717
51,1,3,40,718
75,1,6,0,719
72,1,6,0,719
81,1,6,0,720
79,1,6,0,721
61,1,6,17,722
54,1,6,17,722
48,1,6,0,723
38,1,6,0,723
67,1,1,40,724
53,1,1,40,724
68,1,6,0,725
39,1,1,40,725
52,1,1,50,726
49,1,1,60,726
13,2,0,0,726
77,1,6,0,727
39,2,1,40,727
35,1,1,40,727
14,2,0,0,727
14,2,0,0,727
11,2,0,0,727
0,0,0,0,727
74,1,6,0,728
45,1,1,70,729
78,1,6,0,730
52,1,1,60,731
52,1,1,22,731
8,2,0,0,731
56,1,1,40,732
56,1,1,40,732
55,1,1,48,733
49,1,6,10,733
10,2,0,0,733
66,1,1,40,734
65,1,6,0,735
64,1,1,55,735
71,1,6,0,736
63,1,1,4,737
54,1,1,40,737
67,1,3,40,738
21,1,1,40,738
61,1,3,31,739
60,1,1,40,740
60,1,6,0,740
49,1,6,0,741
45,1,6,0,741
19,1,1,16,741
25,1,1,40,742
24,1,1,40,742
72,1,1,19,743
54,1,1,50,743
67,1,6,0,744
29,1,1,40,745
25,3,3,0,745
52,1,1,40,746
79,1,6,0,747
47,1,1,20,748
24,1,1,40,748
12,2,0,0,748
0,0,0,0,748
56,1,1,42,749
52,1,1,21,749
65,1,6,0,750
69,1,6,0,751
67,1,1,36,751
77,1,6,0,752
73,1,6,0,752
36,1,1,40,753
27,1,1,40,753
4,2,0,0,753
1,0,0,0,753
71,1,6,0,754
62,1,1,40,755
66,1,6,0,756
60,1,1,40,756
54,1,1,40,757
15,2,0,0,757
24,1,1,40,758
24,1,1,12,758
72,1,6,0,759
60,1,1,30,759
70,1,1,35,760
61,1,1,40,760
28,1,1,40,761
26,1,6,0,761
3,1,0,0,761
1,0,0,0,761
31,1,1,34,762
30,1,1,40,762
7,2,0,0,762
6,2,0,0,762
6,2,0,0,762
0,0,0,0,762
79,1,6,0,763
73,1,6,0,763
64,1,6,0,763
44,1,1,50,764
44,1,1,40,764
10,2,0,0,764
8,2,0,0,764
69,1,6,0,765
69,1,6,52,765
66,1,6,0,766
48,1,6,0,766
61,1,1,32,767
52,1,3,0,767
33,1,1,40,767
61,2,6,0,768
64,1,1,40,769
52,1,1,40,770
51,1,1,40,770
21,2,1,25,770
56,1,6,0,771
19,1,6,6,771
66,1,3,50,772
66,1,6,25,772
64,1,6,0,773
47,1,1,50,774
44,1,1,25,774
12,2,0,0,774
9,2,0,0,774
59,1,6,0,775
67,1,6,0,776
66,1,6,0,776
49,1,1,60,777
49,1,6,0,777
26,1,1,40,778
26,1,1,50,778
50,1,1,30,779
57,1,1,40,780
52,1,1,40,780
54,1,6,0,781
36,1,1,40,781
7,2,0,0,781
83,1,6,0,782
77,1,6,0,782
51,1,1,40,783
45,1,1,30,783
14,2,0,0,783
13,2,0,0,783
52,1,1,40,784
49,1,1,40,785
48,1,6,0,785
15,2,0,0,785
45,1,1,40,786
38,1,3,40,786
18,1,1,40,786
16,2,6,0,786
51,1,3,15,787
49,1,1,40,787
16,2,6,0,787
14,2,0,0,787
57,1,1,40,788
53,1,1,40,788
46,1,1,40,789
16,2,6,0,789
14,2,0,0,789
74,1,6,0,790
77,1,6,0,791
71,1,6,0,791
29,1,3,0,791
86,1,6,0,792
78,1,1,15,792
52,1,3,24,793
61,1,1,45,794
61,1,1,40,794
53,1,1,60,795
40,1,3,0,795
14,3,0,0,795
10,3,0,0,795
73,1,6,0,796
71,1,6,0,796
37,1,1,15,797
36,1,1,50,797
8,2,0,0,797
3,3,0,0,797
1,0,0,0,797
42,1,1,40,798
83,1,1,7,799
76,1,6,0,799
25,1,1,50,799
23,1,1,20,799
64,1,6,0,800
60,1,1,40,801
91,1,6,0,802
59,1,6,0,803
51,1,6,0,803
54,1,1,50,804
48,1,1,30,804
19,2,1,25,804
58,1,1,45,805
45,1,1,32,805
74,1,1,30,806
63,1,6,30,806
56,1,1,24,807
56,1,1,50,807
29,1,1,20,807
74,1,6,0,808
68,1,6,0,809
44,1,6,0,809
76,1,6,0,810
73,1,6,0,810
60,1,6,0,811
77,1,1,40,812
77,1,1,40,812
39,1,3,40,813
32,1,1,40,813
3,1,0,0,813
23,1,1,30,814
22,1,1,40,814
1,0,0,0,814
87,1,6,0,815
65,1,1,40,815
50,1,6,0,816
27,1,1,40,816
62,1,6,0,817
65,1,1,10,818
60,1,6,0,818
40,1,6,0,819
39,1,1,40,819
12,2,0,0,819
9,2,0,0,819
62,1,6,0,820
61,1,1,40,820
40,1,1,40,820
37,1,6,50,820
10,2,0,0,820
58,1,1,41,821
58,1,6,0,821
72,1,6,50,822
20,1,2,25,823
20,1,6,35,823
20,1,6,40,823
19,1,2,32,823
40,1,1,60,824
35,1,6,0,824
13,2,0,0,824
8,2,0,0,824
59,1,1,40,825
62,1,3,0,826
73,1,6,0,827
38,1,6,0,827
55,1,1,50,828
54,1,1,40,828
21,1,1,25,828
47,1,1,40,829
84,1,6,0,830
84,1,6,0,830
46,1,1,39,831
21,2,1,24,831
9,2,0,0,831
71,2,6,0,832
70,1,6,0,832
78,1,6,0,833
77,1,6,0,833
48,1,1,40,834
82,1,6,0,835
71,1,6,0,835
76,1,6,0,836
75,1,6,0,836
74,1,6,0,837
66,1,6,0,837
55,1,1,55,838
38,1,3,0,839
32,2,1,16,839
6,2,0,0,839
36,1,1,55,840
30,1,1,25,840
3,3,0,0,840
1,0,0,0,840
57,1,1,40,841
55,1,1,40,841
53,1,1,40,842
52,1,1,40,842
72,1,6,0,843
69,1,6,8,843
65,1,6,0,844
62,1,1,40,844
57,1,1,45,845
51,1,1,32,845
84,1,6,0,846
70,2,6,0,847
63,2,6,0,847
47,1,1,40,848
46,1,1,40,848
68,1,1,3,849
54,1,1,20,850
53,2,1,60,850
15,2,0,0,850
78,1,6,0,851
72,1,6,0,851
24,1,1,40,852
0,0,0,0,852
70,1,6,0,853
70,1,6,0,853
74,2,6,0,854
53,1,1,10,854
50,1,2,40,854
6,1,0,0,854
58,1,1,70,855
62,1,1,60,856
61,1,1,3,856
74,1,6,0,857
79,1,6,0,858
64,1,6,40,858
84,1,6,0,859
45,1,6,9,860
5,2,0,0,860
32,1,1,40,861
31,1,1,40,861
71,1,6,0,862
51,1,6,12,863
48,1,1,40,863
39,1,1,40,864
36,1,1,40,864
62,1,2,48,865
59,1,1,46,865
39,1,1,37,866
31,1,1,25,866
22,2,1,10,866
16,2,6,0,866
9,2,0,0,866
7,2,0,0,866
2,0,0,0,866
0,0,0,0,866
65,1,6,0,867
57,1,1,12,867
14,2,0,0,867
11,2,0,0,867
35,2,1,40,868
76,1,6,0,869
75,1,6,0,869
82,1,6,0,870
55,1,1,40,870
31,1,6,0,870
13,2,0,0,870
66,1,1,48,871
64,1,6,0,871
58,1,6,36,872
12,2,0,0,872
8,2,0,0,872
74,1,1,43,873
78,1,6,0,874
79,1,6,0,875
55,1,1,40,876
54,1,1,60,876
69,1,6,0,877
65,1,1,30,878
59,1,1,15,878
78,1,6,0,879
48,1,1,48,879
48,1,6,0,879
18,2,3,20,879
10,2,0,0,879
33,1,1,40,880
25,1,1,60,880
5,2,0,0,880
54,1,6,0,881
87,1,6,0,882
85,1,6,0,882
34,1,6,0,883
33,1,1,45,883
61,1,1,40,884
50,1,1,50,885
49,1,6,0,885
13,2,0,0,885
33,1,1,45,886
31,1,1,40,886
43,2,6,32,887
38,1,1,45,887
77,1,6,0,888
51,2,1,30,888
50,1,1,40,888
19,1,6,0,888
10,1,0,0,888
64,1,6,0,889
43,1,1,44,889
30,1,1,50,889
87,1,6,0,890
79,1,6,0,890
53,1,1,40,891
45,1,6,0,891
69,1,6,0,892
30,1,1,40,893
30,1,1,40,893
2,0,0,0,893
0,0,0,0,893
79,1,6,0,894
73,1,6,0,894
49,1,1,36,895
48,1,1,24,895
62,1,6,0,896
36,1,6,8,896
36,1,1,40,897
35,1,1,40,897
4,2,0,0,897
55,1,6,0,898
41,1,1,70,898
48,1,1,15,899
60,1,6,0,900
29,1,1,40,901
26,1,1,40,901
57,1,1,30,902
57,1,1,30,902
28,1,6,0,902
67,1,1,18,903
35,1,1,45,904
33,1,6,0,904
36,1,1,35,905
34,1,3,80,905
15,2,0,0,905
10,2,0,0,905
8,2,0,0,905
5,2,0,0,905
76,1,6,0,906
73,1,6,0,906
77,1,6,0,907
63,1,1,40,907
43,1,1,40,907
43,1,1,40,907
48,1,1,40,908
55,1,6,0,909
76,1,6,0,910
30,1,6,0,911
30,1,1,40,911
7,2,0,0,911
4,1,0,0,911
59,1,1,10,912
58,1,6,16,912
33,2,3,25,913
54,1,6,0,914
62,1,6,0,915
61,1,3,40,915
67,1,6,0,916
66,1,6,0,916
67,1,6,0,917
73,1,6,0,918
70,1,6,0,918
37,1,6,0,919
42,1,6,0,920
41,1,1,60,920
9,2,0,0,920
7,2,0,0,920
5,2,0,0,920
69,1,6,0,921
46,1,1,50,922
40,1,3,0,922
11,2,0,0,922
54,1,1,50,923
24,1,6,0,924
22,1,1,45,924
4,1,0,0,924
2,0,0,0,924
0,0,0,0,924
66,1,1,40,925
63,1,1,40,925
71,1,6,0,926
67,1,1,12,926
84,1,6,0,927
74,1,6,0,927
57,1,1,15,928
53,1,1,40,928
23,1,1,30,928
23,2,6,40,928
46,1,1,30,929
16,2,6,0,929
13,2,0,0,929
81,1,6,0,930
63,1,1,40,931
56,1,1,40,931
28,1,2,40,932
27,1,1,50,932
4,3,0,0,932
0,0,0,0,932
43,1,6,0,933
40,3,1,30,933
17,2,6,0,933
15,2,0,0,933
9,2,0,0,933
7,2,0,0,933
55,1,1,65,934
54,1,6,0,934
22,1,1,40,934
67,1,1,50,935
54,1,1,45,935
15,2,0,0,935
45,1,1,40,936
43,1,3,0,936
20,2,3,0,936
15,2,0,0,936
13,2,0,0,936
37,1,1,30,937
34,1,6,0,937
8,2,0,0,937
0,0,0,0,937
46,1,1,80,938
36,2,1,32,938
15,3,0,0,938
10,2,0,0,938
8,2,0,0,938
51,1,1,40,939
48,1,1,40,939
17,2,6,0,939
14,2,0,0,939
51,1,1,40,940
49,1,1,20,940
58,1,1,55,941
51,1,1,40,941
24,2,6,0,941
68,1,6,0,942
61,1,6,0,942
62,1,6,0,943
60,1,1,40,943
31,2,1,42,943
54,1,6,0,944
32,1,6,0,944
29,1,3,32,944
47,1,1,45,945
45,1,1,55,945
70,1,6,0,946
69,1,6,0,946
62,1,1,35,947
18,1,1,40,947
81,1,6,0,948
40,1,1,40,949
40,1,1,40,949
5,3,0,0,949
3,2,0,0,949
67,1,6,0,950
67,1,6,0,950
35,3,1,45,951
33,1,6,0,951
6,2,0,0,951
5,1,0,0,951
3,1,0,0,951
47,1,1,45,952
41,2,1,24,952
6,3,0,0,952
44,1,1,40,953
32,1,1,48,953
25,1,1,40,953
4,2,0,0,953
0,0,0,0,953
69,1,1,40,954
47,1,1,40,955
40,2,1,40,955
18,2,1,25,955
17,2,6,0,955
13,1,0,0,955
8,1,0,0,955
56,1,1,48,956
56,1,1,40,956
34,1,1,40,956
30,1,3,0,956
23,1,3,40,957
3,2,0,0,957
0,0,0,0,957
52,1,3,0,958
47,1,1,55,958
87,1,6,0,959
85,1,6,0,959
69,1,1,35,960
64,1,6,0,960
81,1,6,0,961
71,1,6,0,962
69,1,6,0,962
66,1,6,0,963
63,1,1,40,963
54,1,6,0,964
32,1,1,27,964
32,1,1,45,964
5,3,0,0,964
65,1,6,0,965
58,1,1,40,966
58,1,6,0,966
91,1,1,20,967
66,1,6,0,967
60,1,6,0,967
43,1,1,40,968
41,1,6,0,968
16,2,6,0,968
10,2,0,0,968
8,2,0,0,968
3,1,0,0,968
25,1,6,0,969
57,1,1,40,970
51,1,1,40,970
91,1,6,0,971
57,1,6,40,971
63,1,1,55,972
61,1,6,0,972
54,1,1,50,973
40,1,1,32,973
10,2,0,0,973
32,1,1,40,974
70,1,6,0,975
43,1,6,0,976
41,1,1,45,976
11,2,0,0,976
9,2,0,0,976
61,1,6,0,977
35,1,1,70,977
23,1,6,0,977
3,1,0,0,977
76,1,6,0,978
72,1,6,0,978
53,1,1,40,979
21,1,3,0,979
21,2,3,0,979
50,1,1,40,980
50,1,1,45,980
15,2,0,0,980
85,1,6,0,981
65,1,1,24,982
24,1,1,35,983
23,1,1,45,983
22,1,1,40,983
55,1,1,60,984
55,1,1,60,984
81,1,6,0,985
77,1,6,0,985
73,1,6,0,986
60,1,6,0,986
84,1,6,0,987
75,1,6,0,988
71,1,6,0,988
62,1,6,0,989
59,1,6,0,989
54,1,1,50,990
53,1,1,32,990
51,1,3,4,991
51,1,1,40,991
68,1,1,40,992
65,1,6,0,992
30,1,1,47,993
52,1,1,48,994
40,1,1,40,994
16,2,6,0,994
14,2,0,0,994
5,2,0,0,994
91,1,6,0,995
66,1,6,0,995
40,1,6,0,996
39,1,1,40,996
10,2,0,0,996
87,1,6,0,997
60,1,1,37,998
60,1,3,31,998
87,1,6,0,999
68,1,6,0,999
59,1,6,0,999
72,1,6,0,1000
69,1,1,35,1000
58,1,1,50,1001
69,1,1,50,1002
69,1,6,0,1002
55,1,6,0,1003
54,1,6,0,1003
18,2,6,0,1003
10,2,0,0,1003
68,1,6,0,1004
42,2,1,50,1005
37,1,1,32,1005
6,2,0,0,1005
0,0,0,0,1005
44,1,1,60,1006
37,1,1,10,1006
15,2,0,0,1006
13,2,0,0,1006
7,2,0,0,1006
80,1,1,24,1007
80,1,6,0,1007
84,1,6,0,1008
58,1,1,40,1009
52,1,6,0,1009
20,2,6,0,1009
55,1,1,40,1010
51,1,1,40,1010
26,2,1,40,1010
84,1,6,0,1011
82,1,6,0,1011
82,1,6,0,1012
45,1,1,35,1012
40,1,1,45,1013
40,1,1,40,1013
65,1,1,32,1014
63,1,1,40,1014
82,1,6,0,1015
79,1,6,0,1015
61,1,6,0,1015
53,1,1,40,1016
47,1,1,46,1016
15,2,0,0,1016
30,1,1,15,1017
12,2,0,0,1017
10,2,0,0,1017
50,1,1,40,1018
17,2,1,20,1018
11,2,0,0,1018
64,1,1,40,1019
57,1,1,45,1019
69,1,6,0,1020
63,1,6,0,1021
56,1,1,55,1021
70,1,6,0,1022
66,1,6,0,1022
22,2,6,0,1022
85,1,6,0,1023
55,1,1,60,1024
29,1,3,0,1024
15,1,0,0,1024
65,1,6,20,1025
78,1,1,36,1026
75,1,6,0,1026
62,1,1,6,1027
46,1,1,40,1027
42,1,1,40,1027
18,2,1,20,1027
9,3,0,0,1027
53,1,1,62,1028
53,1,6,0,1028
21,2,6,45,1028
17,2,6,0,1028
56,1,1,60,1029
33,1,1,40,1030
32,1,1,50,1030
29,1,1,40,1031
61,1,1,30,1032
56,1,1,50,1032
47,1,1,40,1033
40,1,1,40,1033
15,2,0,0,1033
11,2,0,0,1033
7,2,0,0,1033
50,1,1,60,1034
46,1,1,30,1034
20,1,1,40,1034
16,2,6,2,1034
13,3,0,0,1034
84,1,6,0,1035
84,1,6,0,1035
48,1,1,36,1036
43,1,1,40,1036
10,2,0,0,1036
8,2,0,0,1036
74,1,6,0,1037
71,1,6,0,1037
46,1,1,40,1038
45,1,1,40,1038
51,1,6,0,1039
49,1,1,50,1039
72,1,6,0,1040
72,1,6,0,1040
38,1,1,40,1041
33,1,1,40,1041
12,2,0,0,1041
64,1,6,0,1042
57,1,6,0,1042
53,3,6,0,1043
81,1,6,0,1044
66,1,1,35,1045
63,1,6,0,1045
72,1,1,40,1046
69,1,6,0,1046
31,1,1,40,1047
30,1,6,0,1047
3,1,0,0,1047
2,0,0,0,1047
73,1,6,0,1048
53,1,1,40,1049
50,1,1,40,1049
45,1,6,30,1050
45,1,1,60,1050
16,2,6,2,1050
13,2,0,0,1050
68,1,1,40,1051
61,1,1,32,1051
62,1,1,25,1052
60,1,1,30,1052
33,1,1,40,1053
32,1,1,40,1053
7,2,0,0,1053
37,1,1,40,1054
35,2,1,35,1054
11,2,0,0,1054
6,2,0,0,1054
67,1,6,0,1055
60,1,1,48,1056
52,1,1,35,1056
25,1,1,40,1056
23,1,2,25,1056
34,1,1,40,1057
30,1,1,40,1057
4,2,0,0,1057
1,0,0,0,1057
39,1,6,0,1058
13,2,0,0,1058
32,1,1,44,1059
30,1,1,16,1059
3,1,0,0,1059
0,0,0,0,1059
67,1,6,0,1060
66,1,6,0,1060
53,1,1,40,1061
49,1,6,0,1061
29,1,1,40,1061
63,1,1,35,1062
52,1,1,50,1063
17,2,6,0,1063
53,1,1,40,1064
37,1,1,40,1064
14,2,0,0,1064
7,2,0,0,1064
3,3,0,0,1064
27,1,1,30,1065
26,1,1,50,1065
65,1,6,0,1066
87,1,6,0,1067
65,1,6,0,1067
61,1,6,8,1068
61,1,1,40,1068
91,1,6,0,1069
63,1,6,0,1069
52,1,6,0,1070
25,1,1,38,1070
63,1,1,40,1071
81,1,6,0,1072
57,1,1,37,1072
56,1,6,0,1072
86,1,6,0,1073
49,1,1,50,1073
36,1,1,30,1074
35,1,1,24,1074
7,2,0,0,1074
5,1,0,0,1074
65,1,6,0,1075
65,1,6,0,1075
67,1,1,40,1076
66,1,1,30,1076
55,1,1,45,1077
46,1,1,50,1077
17,2,6,0,1077
59,1,6,0,1078
71,1,6,0,1079
22,2,1,14,1080
22,2,1,70,1080
68,1,6,0,1081
47,1,1,50,1082
68,1,6,0,1083
67,1,6,0,1083
78,1,6,0,1084
70,1,6,0,1084
48,1,1,48,1085
31,2,1,40,1085
16,2,6,0,1085
14,2,0,0,1085
13,2,0,0,1085
6,2,0,0,1085
67,1,1,30,1086
65,1,6,0,1086
60,1,1,10,1087
57,1,1,40,1087
29,1,6,0,1087
75,1,6,0,1088
72,1,6,0,1088
52,1,1,40,1089
46,1,1,50,1089
13,2,0,0,1089
8,2,0,0,1089
61,1,6,0,1090
60,1,6,40,1090
52,1,3,0,1091
16,2,6,0,1091
49,1,1,50,1092
38,1,1,50,1092
21,1,1,20,1092
18,2,1,18,1092
17,2,6,0,1092
61,1,1,40,1093
22,2,6,0,1093
17,2,6,0,1093
31,1,1,40,1094
23,2,1,30,1094
55,1,1,45,1095
40,1,1,50,1096
38,1,1,40,1096
68,2,6,0,1097
64,1,6,25,1097
36,1,1,37,1098
34,1,1,40,1098
5,1,0,0,1098
1,0,0,0,1098
84,1,1,5,1099
48,1,1,40,1100
43,2,6,0,1100
18,1,3,0,1100
11,2,0,0,1100
51,1,1,50,1101
53,1,1,40,1102
51,1,1,50,1102
24,1,1,40,1102
15,2,0,0,1102
63,1,6,0,1103
35,1,3,40,1103
12,2,0,0,1103
32,1,1,90,1104
7,2,0,0,1104
5,2,0,0,1104
83,1,6,0,1105
79,1,6,0,1105
54,1,1,40,1106
53,1,1,40,1106
18,2,1,15,1106
55,1,6,48,1107
46,1,1,40,1108
32,1,1,40,1108
2,0,0,0,1108
58,1,1,50,1109
57,1,1,30,1109
74,1,6,0,1110
47,1,1,40,1111
41,1,6,0,1111
66,1,1,4,1112
55,1,1,48,1113
53,1,6,7,1113
91,1,6,0,1114
66,1,6,0,1114
51,1,1,25,1114
76,1,6,0,1115
76,1,6,0,1115
45,1,1,40,1115
61,1,1,40,1116
58,1,1,40,1116
28,1,1,40,1116
57,1,1,50,1117
53,1,1,25,1117
58,1,6,0,1118
54,2,6,0,1118
70,1,6,0,1119
50,1,1,20,1120
46,1,6,0,1120
69,1,6,0,1121
65,1,6,0,1121
73,1,6,0,1122
27,1,1,40,1123
26,1,1,40,1123
66,1,6,0,1124
55,1,1,40,1125
53,1,6,0,1125
53,1,1,55,1126
48,1,1,60,1127
46,1,1,22,1127
16,2,1,8,1127
14,2,0,0,1127
77,1,6,0,1128
27,1,1,40,1128
25,1,1,40,1128
84,1,6,0,1129
66,1,6,0,1130
63,1,1,40,1130
64,1,6,0,1131
61,1,1,24,1131
68,1,6,0,1132
63,1,6,0,1132
75,1,6,0,1133
69,1,6,0,1133
60,1,1,40,1134
55,1,1,40,1134
17,2,3,0,1134
57,1,6,0,1135
54,1,3,40,1135
32,1,1,40,1136
11,2,0,0,1136
6,2,0,0,1136
4,1,0,0,1136
52,1,1,40,1137
49,1,1,32,1137
16,2,1,20,1137
15,2,0,0,1137
37,1,1,40,1138
37,1,1,20,1138
15,2,0,0,1138
13,2,0,0,1138
55,1,1,35,1139
54,1,1,38,1139
29,1,1,40,1140
51,1,6,0,1141
48,1,1,38,1141
18,1,3,0,1141
15,2,0,0,1141
70,1,6,0,1142
64,1,1,50,1142
61,1,1,44,1143
49,1,1,50,1143
80,1,6,0,1144
76,1,6,0,1144
50,1,1,60,1145
22,1,1,40,1145
1,0,0,0,1145
29,1,1,40,1146
28,1,6,10,1146
84,1,6,0,1147
56,1,6,0,1147
56,1,3,40,1147
55,1,1,40,1147
27,1,1,32,1147
25,1,6,0,1147
3,1,0,0,1147
0,0,0,0,1147
28,2,1,40,1148
27,2,6,0,1148
6,2,0,0,1148
2,0,0,0,1148
72,1,1,16,1149
71,1,1,25,1149
49,1,3,0,1150
47,1,1,40,1150
17,2,6,0,1150
68,1,6,0,1151
59,1,6,0,1151
60,1,6,0,1152
53,1,1,50,1153
68,1,6,0,1154
91,1,6,0,1155
62,1,1,42,1155
60,1,6,0,1156
52,1,1,50,1157
42,1,1,35,1157
64,1,3,0,1158
55,1,1,40,1158
61,1,1,41,1159
53,1,6,0,1159
56,1,1,40,1160
11,2,0,0,1160
55,1,1,34,1161
9,2,0,0,1161
50,1,1,40,1162
45,1,1,40,1162
55,1,6,0,1163
51,1,6,0,1163
67,1,6,0,1164
62,1,6,0,1164
61,1,6,2,1164
85,1,6,0,1165
57,1,6,0,1166
54,1,6,40,1167
52,1,3,40,1167
71,1,6,0,1168
48,1,6,0,1169
5,1,0,0,1169
52,1,1,40,1170
66,1,1,15,1171
79,1,6,0,1172
76,1,6,0,1172
50,2,3,0,1173
46,1,6,0,1174
39,1,6,0,1174
64,1,6,0,1175
55,1,1,65,1175
69,1,6,0,1176
63,1,6,0,1176
70,1,6,0,1177
48,1,6,0,1177
39,2,6,0,1177
0,0,0,0,1177
75,1,6,0,1178
66,1,6,0,1179
66,1,6,0,1179
65,1,6,0,1180
63,1,6,0,1180
33,1,1,43,1181
23,1,1,45,1181
