AGE,ENROLL,ESR,HOURS,HHID
20,1,1,40,8164
20,1,1,35,8164
23,1,1,35,8165
22,2,1,40,8165
54,1,6,0,8166
26,1,1,50,8167
4,1,0,0,8167
64,1,1,40,8168
60,1,1,40,8168
66,1,1,40,8169
60,1,6,40,8169
58,1,6,0,8170
35,1,1,30,8170
74,1,6,0,8171
60,1,1,40,8171
94,1,6,0,8172
57,1,6,0,8173
13,2,0,0,8173
50,1,1,50,8174
49,1,1,20,8174
25,1,1,20,8174
68,1,6,0,8175
59,1,1,40,8175
41,1,1,50,8176
37,1,1,32,8176
57,1,1,40,8177
53,1,1,20,8177
20,2,1,20,8177
67,1,6,0,8178
56,1,1,40,8178
58,1,1,40,8179
57,1,6,0,8179
22,2,1,20,8179
19,2,6,0,8179
37,2,1,72,8180
36,2,6,0,8180
14,2,0,0,8180
11,2,0,0,8180
7,2,0,0,8180
45,1,6,0,8181
39,1,1,28,8181
13,2,0,0,8181
8,2,0,0,8181
86,1,6,0,8182
84,1,6,0,8182
58,1,1,13,8182
48,1,6,10,8183
46,1,6,0,8183
12,2,0,0,8183
10,2,0,0,8183
78,1,6,0,8184
51,1,6,0,8185
37,1,1,35,8186
25,1,6,25,8186
15,2,0,0,8186
0,0,0,0,8186
33,1,1,50,8187
81,1,6,0,8188
67,1,6,0,8189
69,1,1,40,8190
68,1,6,0,8190
82,1,6,0,8191
81,1,6,0,8191
65,1,6,0,8192
64,1,6,0,8192
72,1,6,0,8193
69,1,6,0,8193
63,1,6,0,8194
48,1,6,0,8195
46,1,6,0,8195
15,2,0,0,8195
65,1,6,0,8196
64,1,6,0,8196
55,1,1,15,8197
61,1,6,0,8198
89,1,6,0,8199
58,1,1,18,8199
62,1,6,0,8200
58,1,6,0,8200
70,1,6,10,8201
59,1,1,40,8201
20,3,6,50,8201
78,1,6,0,8202
77,1,6,0,8202
51,1,6,0,8202
43,1,1,40,8203
41,1,1,40,8203
18,2,1,30,8203
49,1,6,0,8204
45,1,1,25,8204
16,2,6,0,8204
11,2,0,0,8204
54,1,1,25,8205
51,1,6,0,8205
14,2,0,0,8205
13,2,0,0,8205
65,1,6,45,8206
64,1,6,0,8206
55,1,6,0,8207
47,1,1,40,8207
12,2,0,0,8207
10,2,0,0,8207
38,1,1,50,8208
66,1,6,0,8209
64,1,6,0,8209
75,1,6,0,8210
94,1,6,0,8211
94,1,6,0,8211
67,1,6,8,8212
64,1,6,0,8212
55,1,6,0,8213
53,1,1,45,8213
39,1,6,0,8213
21,1,1,10,8213
0,0,0,0,8213
88,1,6,0,8214
34,1,6,0,8215
33,1,1,30,8215
10,3,0,0,8215
8,3,0,0,8215
7,3,0,0,8215
42,1,6,0,8216
40,1,1,70,8216
13,3,0,0,8216
12,3,0,0,8216
10,3,0,0,8216
8,3,0,0,8216
77,1,6,0,8217
54,1,6,0,8217
52,1,1,40,8217
17,2,6,0,8217
64,1,6,18,8218
61,1,1,50,8218
70,1,6,0,8219
59,1,1,40,8219
79,1,6,0,8220
72,1,6,8,8221
70,1,6,0,8221
84,1,6,0,8222
65,1,1,60,8223
62,1,1,40,8223
69,1,6,0,8224
59,1,1,40,8224
62,1,6,0,8225
57,1,6,0,8226
55,1,1,40,8226
70,1,6,0,8227
55,1,1,40,8228
55,1,1,3,8228
66,1,1,22,8229
83,1,6,0,8230
45,1,1,40,8231
44,1,1,40,8231
17,2,6,0,8231
1,0,0,0,8231
50,1,1,40,8232
50,1,6,0,8232
47,1,1,50,8233
24,2,1,32,8233
23,1,1,50,8233
20,2,1,30,8233
63,1,6,0,8234
80,1,6,0,8235
76,1,6,0,8235
56,1,1,50,8236
54,1,1,40,8236
94,1,6,0,8237
38,1,1,40,8238
62,1,6,0,8239
32,1,1,40,8240
81,1,6,0,8241
80,1,6,0,8241
60,1,1,40,8242
52,1,1,40,8242
74,1,6,0,8243
68,1,6,0,8243
63,1,6,0,8244
56,1,1,32,8244
38,1,2,96,8245
50,1,6,0,8246
48,1,1,40,8246
14,2,0,0,8246
8,2,0,0,8246
72,1,6,8,8247
68,3,6,40,8247
14,2,0,0,8247
60,1,6,0,8248
51,1,1,40,8248
56,1,1,40,8249
68,1,1,40,8250
60,1,1,40,8250
58,1,1,40,8251
56,1,6,0,8251
20,2,6,0,8251
90,1,6,0,8252
66,1,6,0,8252
25,1,1,26,8252
68,1,6,0,8253
66,1,6,0,8253
88,1,6,0,8254
65,1,1,40,8254
64,1,1,40,8255
32,1,1,40,8256
11,2,0,0,8256
61,1,1,50,8257
57,1,6,0,8257
31,1,1,40,8258
28,2,1,40,8258
9,2,0,0,8258
4,2,0,0,8258
2,0,0,0,8258
49,1,1,40,8259
19,2,1,16,8259
13,2,0,0,8259
88,1,6,0,8260
79,1,6,0,8261
77,1,6,0,8261
54,1,1,40,8261
21,2,6,5,8261
20,1,1,56,8261
84,2,6,0,8262
84,1,6,0,8263
75,1,6,0,8263
75,1,6,0,8263
71,1,6,0,8264
78,1,6,0,8265
56,1,1,20,8266
55,1,1,12,8266
56,1,6,50,8267
54,1,1,40,8267
55,1,1,60,8268
52,1,6,0,8268
77,1,6,0,8269
64,1,6,0,8269
37,1,1,60,8270
47,1,1,50,8271
89,1,6,0,8272
56,1,1,60,8272
57,1,1,60,8273
31,1,1,40,8274
7,2,0,0,8274
34,1,1,40,8275
15,2,0,0,8275
60,1,1,40,8276
56,1,1,50,8276
31,1,1,40,8277
31,1,6,0,8277
5,1,0,0,8277
0,0,0,0,8277
64,1,1,40,8278
66,1,1,50,8279
62,1,1,45,8279
54,1,6,0,8280
52,1,1,40,8280
22,1,1,40,8280
20,1,1,30,8280
53,1,1,40,8281
87,1,6,0,8282
58,1,6,0,8282
54,1,6,0,8282
52,1,6,0,8282
14,2,0,0,8282
50,1,1,40,8283
49,1,2,40,8283
13,2,0,0,8283
57,1,3,0,8284
57,1,1,40,8284
33,1,3,0,8284
25,1,1,40,8284
64,1,1,18,8285
61,1,6,0,8285
56,1,6,0,8286
37,1,1,40,8287
32,1,1,45,8287
1,0,0,0,8287
41,1,1,40,8288
19,1,1,40,8288
36,1,6,40,8289
35,1,6,40,8289
34,1,1,40,8289
55,1,1,40,8290
17,2,6,0,8290
12,2,0,0,8290
62,1,6,0,8291
60,1,6,30,8291
33,1,6,20,8291
63,1,1,24,8292
53,1,1,50,8292
72,1,6,0,8293
64,1,1,45,8294
62,1,1,20,8294
39,1,6,0,8295
39,1,1,40,8295
4,1,0,0,8295
2,0,0,0,8295
0,0,0,0,8295
36,1,6,60,8296
33,1,1,40,8296
3,1,0,0,8296
1,0,0,0,8296
26,1,1,40,8297
24,2,6,40,8297
49,1,1,50,8298
41,1,6,0,8299
24,1,6,40,8299
59,1,3,24,8300
57,1,1,40,8300
44,1,1,5,8301
17,2,6,0,8301
11,2,0,0,8301
10,2,0,0,8301
43,1,1,24,8302
42,1,1,40,8302
16,2,3,0,8302
11,2,0,0,8302
9,2,0,0,8302
90,1,6,0,8303
88,1,6,0,8303
62,1,6,20,8304
67,1,1,40,8305
39,1,1,20,8305
42,1,3,50,8306
42,1,1,40,8306
11,2,0,0,8306
8,2,0,0,8306
45,2,1,45,8307
30,1,6,15,8307
7,2,0,0,8307
4,2,0,0,8307
44,1,1,40,8308
38,1,6,0,8308
14,3,0,0,8308
13,3,0,0,8308
12,3,0,0,8308
10,3,0,0,8308
8,3,0,0,8308
6,3,0,0,8308
4,1,0,0,8308
84,1,6,0,8309
81,1,6,0,8309
47,1,1,40,8310
42,1,1,40,8310
19,1,1,40,8310
71,1,6,0,8311
68,1,6,0,8311
63,1,6,0,8312
56,1,6,0,8313
26,1,1,40,8313
24,1,1,40,8313
17,3,1,25,8313
1,0,0,0,8313
57,1,6,0,8314
55,1,1,50,8315
54,1,6,0,8315
17,2,6,0,8315
44,1,1,40,8316
18,2,1,15,8316
48,1,6,0,8317
46,1,1,40,8317
20,1,1,24,8317
74,1,6,0,8318
68,1,6,0,8318
36,1,1,40,8319
82,1,6,0,8320
38,1,6,30,8320
37,1,1,50,8320
8,2,0,0,8320
24,1,1,40,8321
22,1,6,30,8321
0,0,0,0,8321
50,1,1,40,8322
40,1,1,30,8322
50,1,1,20,8323
48,1,1,40,8323
65,1,6,0,8324
77,1,6,0,8325
62,1,6,0,8325
58,1,1,50,8325
55,1,1,60,8325
55,1,6,0,8325
47,1,1,50,8326
45,1,1,45,8326
14,2,0,0,8326
28,1,1,40,8327
22,1,6,0,8327
58,1,1,40,8328
71,1,6,0,8329
74,1,6,0,8330
73,1,6,0,8330
67,1,1,25,8331
59,1,6,0,8331
51,1,6,40,8332
78,1,6,0,8333
73,1,6,0,8333
71,1,6,0,8334
65,1,6,0,8334
84,1,6,0,8335
61,1,1,30,8335
59,1,1,60,8336
49,1,6,0,8336
14,2,0,0,8336
14,2,0,0,8336
38,1,1,40,8337
35,1,1,55,8337
28,1,1,43,8337
63,1,6,0,8338
59,1,2,40,8338
70,1,6,4,8339
62,1,1,50,8339
60,1,1,40,8340
58,1,6,0,8340
57,1,1,30,8341
49,1,1,40,8341
22,1,6,40,8341
16,2,6,15,8341
14,3,0,0,8341
40,1,1,40,8342
38,1,1,40,8342
10,2,0,0,8342
4,2,0,0,8342
74,1,6,0,8343
54,1,1,40,8343
52,1,1,40,8343
29,1,3,30,8343
27,1,1,36,8343
24,1,6,0,8343
20,1,1,16,8343
68,1,6,0,8344
75,1,6,0,8345
66,1,6,0,8345
66,1,3,30,8346
59,1,1,48,8346
32,1,1,50,8347
30,1,2,40,8347
72,1,6,0,8348
52,1,6,0,8348
66,1,6,0,8349
64,1,6,0,8349
42,2,6,0,8349
26,1,3,10,8349
21,1,2,30,8349
20,2,6,0,8349
15,2,0,0,8349
2,0,0,0,8349
42,1,6,0,8350
41,1,3,70,8350
11,2,0,0,8350
9,2,0,0,8350
52,1,1,40,8351
63,1,1,12,8352
54,1,6,24,8352
48,1,6,0,8353
34,1,1,55,8354
34,1,6,0,8354
3,2,0,0,8354
2,0,0,0,8354
71,1,6,0,8355
47,1,1,30,8355
46,1,1,40,8355
11,2,0,0,8355
6,2,0,0,8355
87,1,6,0,8356
53,1,1,50,8357
48,1,1,20,8357
17,2,6,15,8357
14,2,0,0,8357
42,1,1,40,8358
34,1,1,30,8358
14,2,0,0,8358
12,2,0,0,8358
5,2,0,0,8358
67,1,6,40,8359
63,1,1,40,8360
58,1,6,0,8360
82,1,6,0,8361
65,1,1,40,8362
78,1,6,0,8363
78,1,6,0,8363
82,1,6,0,8364
76,1,6,0,8364
42,1,6,0,8365
39,1,1,60,8365
5,2,0,0,8365
1,0,0,0,8365
53,1,1,40,8366
53,1,1,40,8366
78,1,1,25,8367
76,1,6,25,8367
38,1,1,50,8368
75,1,6,0,8369
44,1,1,40,8370
14,2,0,0,8370
11,2,0,0,8370
6,2,0,0,8370
66,1,6,0,8371
83,1,6,0,8372
64,1,1,40,8373
74,1,6,0,8374
68,1,6,0,8374
63,1,1,50,8375
38,1,3,0,8376
6,2,0,0,8376
64,1,6,0,8377
55,1,1,28,8377
65,1,1,32,8378
40,1,1,32,8378
39,1,1,40,8378
13,1,0,0,8378
6,1,0,0,8378
4,1,0,0,8378
94,1,6,0,8379
69,1,1,8,8380
62,1,1,35,8380
70,1,6,20,8381
60,1,1,10,8382
75,1,1,6,8383
71,1,6,0,8384
70,1,6,1,8384
64,1,6,0,8385
57,1,6,0,8385
65,1,1,12,8386
94,1,6,0,8387
71,1,6,0,8387
67,1,6,0,8387
69,1,6,0,8388
69,1,6,0,8388
64,1,6,0,8389
64,1,6,16,8389
60,1,1,40,8390
50,1,1,40,8391
42,1,1,40,8391
49,1,6,0,8392
78,1,6,0,8393
75,1,6,6,8393
55,1,1,25,8393
46,1,1,15,8393
56,1,1,50,8394
54,1,1,35,8394
68,1,6,0,8395
45,1,1,32,8395
34,1,1,16,8396
9,2,0,0,8396
71,1,6,0,8397
41,1,1,40,8398
37,1,1,40,8398
33,2,1,16,8398
72,1,6,0,8399
43,1,1,40,8399
21,2,6,14,8399
79,1,6,0,8400
65,1,6,0,8400
77,1,6,0,8401
84,1,6,0,8402
59,1,1,35,8402
49,1,6,0,8403
48,1,6,0,8403
25,1,1,40,8404
23,1,1,40,8404
68,1,6,0,8405
68,1,1,50,8405
85,1,6,0,8406
85,1,6,0,8406
71,1,1,40,8407
69,1,6,20,8407
43,1,1,40,8408
76,1,6,4,8409
24,1,6,0,8410
23,1,1,40,8410
89,1,6,0,8411
59,1,1,50,8412
55,1,1,40,8412
74,1,6,0,8413
70,1,6,0,8414
71,1,6,0,8415
66,1,1,40,8415
65,1,6,0,8416
56,1,6,0,8416
52,1,1,40,8417
47,1,1,40,8417
44,1,1,32,8418
41,1,1,36,8418
10,3,0,0,8418
8,3,0,0,8418
70,1,1,40,8419
65,1,1,40,8419
39,1,1,32,8420
39,1,1,40,8420
11,2,0,0,8420
3,1,0,0,8420
82,1,6,0,8421
80,1,6,0,8421
74,1,6,0,8422
73,1,6,0,8422
30,1,1,46,8423
67,1,6,0,8424
64,1,6,0,8424
63,1,6,40,8425
52,3,1,40,8425
84,1,6,0,8426
77,1,6,0,8426
58,1,1,40,8427
53,1,6,0,8427
45,1,1,30,8428
39,1,1,40,8428
18,2,1,20,8428
10,2,0,0,8428
10,2,0,0,8428
83,1,6,0,8429
75,1,6,0,8429
70,1,6,0,8430
69,1,1,32,8430
44,1,1,50,8431
39,1,6,0,8431
0,0,0,0,8431
56,1,6,0,8432
16,2,6,0,8432
70,1,6,0,8433
68,1,6,0,8433
51,1,1,30,8433
65,1,1,35,8434
65,1,1,35,8434
64,1,6,0,8435
70,1,6,0,8436
70,1,6,0,8436
74,1,6,0,8437
55,1,1,40,8438
54,1,1,20,8438
59,3,1,40,8439
58,1,1,70,8439
29,1,6,0,8439
17,2,1,3,8439
22,1,1,20,8440
19,2,1,16,8440
46,1,6,0,8441
46,1,1,60,8441
18,2,6,0,8441
10,2,0,0,8441
32,1,1,35,8442
31,1,6,25,8442
28,1,6,0,8442
23,2,1,15,8443
58,1,1,40,8444
51,1,1,40,8444
80,1,6,0,8445
61,1,1,40,8446
53,1,1,40,8446
24,2,3,40,8446
85,1,6,0,8447
81,1,6,0,8447
63,1,1,32,8447
61,1,1,40,8447
76,1,6,0,8448
78,1,6,0,8449
59,1,6,0,8450
57,1,6,0,8450
50,1,1,40,8451
40,1,1,40,8451
4,2,0,0,8451
90,1,6,0,8452
57,1,1,45,8453
57,1,1,32,8453
40,1,1,35,8454
34,1,1,40,8454
64,1,6,0,8455
58,1,3,30,8455
67,1,6,0,8456
40,1,1,40,8457
39,1,1,30,8457
7,2,0,0,8457
65,1,1,25,8458
58,1,1,50,8458
84,1,6,0,8459
43,3,1,40,8460
39,1,6,0,8460
17,2,2,12,8460
14,2,0,0,8460
11,2,0,0,8460
8,2,0,0,8460
41,1,1,50,8461
38,1,6,0,8461
12,2,0,0,8461
10,2,0,0,8461
6,1,0,0,8461
4,2,0,0,8461
2,0,0,0,8461
47,1,6,0,8462
37,1,1,40,8463
32,1,1,40,8463
1,0,0,0,8463
68,1,6,0,8464
66,1,6,0,8464
48,1,1,40,8465
47,1,1,40,8465
64,1,6,0,8466
62,1,6,0,8467
57,1,1,40,8467
15,2,0,0,8467
69,1,6,0,8468
53,1,1,45,8468
42,1,1,40,8468
19,2,6,5,8468
66,1,6,0,8469
65,1,6,0,8469
63,1,6,0,8470
42,1,1,70,8470
40,1,2,35,8470
40,1,3,10,8470
19,2,6,15,8470
13,2,0,0,8470
36,1,6,0,8471
36,1,1,55,8471
17,2,6,25,8471
77,1,6,0,8472
59,1,1,60,8472
34,1,1,40,8473
31,1,6,0,8473
0,0,0,0,8473
59,1,1,50,8474
53,1,1,2,8474
18,2,6,0,8474
15,2,0,0,8474
32,1,1,35,8475
60,1,6,0,8476
68,1,6,0,8477
48,1,1,40,8477
47,1,6,0,8478
45,1,2,40,8478
16,2,6,0,8478
13,2,0,0,8478
69,1,6,0,8479
65,1,6,0,8479
56,1,1,32,8480
46,1,1,32,8480
37,1,1,40,8481
34,1,1,40,8481
0,0,0,0,8481
51,1,3,32,8482
65,1,6,0,8483
50,1,2,40,8483
23,1,6,0,8483
22,1,1,16,8483
2,0,0,0,8483
74,1,1,15,8484
65,1,6,10,8484
74,1,6,0,8485
73,1,6,0,8485
72,1,6,0,8486
70,1,6,0,8486
65,1,6,0,8487
61,1,1,40,8488
60,1,1,24,8488
70,1,6,0,8489
70,1,1,60,8489
60,1,1,40,8490
56,1,1,40,8490
61,1,1,50,8491
59,1,1,40,8491
30,1,6,0,8492
25,1,3,0,8492
74,1,6,0,8493
70,1,6,25,8493
41,1,6,0,8493
78,1,6,0,8494
45,1,1,40,8495
41,1,1,50,8495
12,2,0,0,8495
6,2,0,0,8495
70,1,6,0,8496
70,1,6,0,8496
80,1,6,0,8497
73,1,6,0,8497
66,1,6,0,8497
46,1,1,40,8497
53,1,6,0,8498
49,1,1,50,8499
49,1,1,25,8499
20,2,6,0,8499
16,2,6,0,8499
89,1,6,0,8500
69,1,1,30,8501
67,1,6,0,8501
52,1,1,50,8502
50,1,1,45,8502
18,2,6,0,8502
74,1,6,0,8503
69,1,6,0,8503
81,1,6,0,8504
81,1,6,0,8504
56,1,1,50,8505
54,1,1,40,8505
24,1,1,20,8505
24,1,1,35,8505
58,1,6,0,8506
58,1,1,40,8506
29,1,1,30,8507
43,1,1,32,8508
3,1,0,0,8508
74,1,6,0,8509
50,1,1,40,8510
50,1,1,40,8510
22,1,1,44,8510
67,1,6,40,8511
69,1,6,0,8512
39,1,1,40,8513
33,1,1,40,8513
7,2,0,0,8513
2,0,0,0,8513
67,1,6,0,8514
54,1,1,40,8515
82,1,6,0,8516
38,1,1,45,8517
35,3,1,36,8517
3,3,0,0,8517
3,3,0,0,8517
36,1,1,60,8518
32,1,1,60,8518
5,3,0,0,8518
2,0,0,0,8518
79,1,6,0,8519
43,1,6,25,8520
70,1,6,0,8521
66,1,6,0,8521
85,1,6,0,8522
82,1,6,0,8522
56,1,1,45,8522
53,1,1,40,8523
53,1,1,45,8523
10,2,0,0,8523
55,1,6,0,8524
52,1,1,32,8524
56,1,1,50,8525
56,1,6,22,8525
46,1,1,40,8526
41,2,1,40,8526
23,1,1,24,8526
22,1,6,0,8526
19,2,3,30,8526
3,1,0,0,8526
64,1,1,40,8527
67,1,6,0,8528
61,1,6,0,8528
19,1,6,0,8528
50,1,6,0,8529
34,1,6,0,8529
54,3,1,60,8530
27,1,1,24,8530
22,1,3,32,8530
18,2,1,24,8530
3,1,0,0,8530
32,1,3,19,8531
31,1,1,40,8531
13,2,0,0,8531
11,2,0,0,8531
70,1,6,40,8532
67,1,6,0,8532
29,1,1,30,8533
28,1,6,0,8533
86,1,6,0,8534
66,1,6,0,8534
62,1,6,0,8534
50,1,1,35,8535
18,2,2,60,8535
16,2,6,0,8535
63,1,1,40,8536
59,1,1,40,8536
39,1,6,40,8537
35,1,1,20,8537
17,2,6,24,8537
12,2,0,0,8537
9,2,0,0,8537
80,1,6,0,8538
79,1,1,14,8538
42,3,6,18,8539
7,1,0,0,8539
37,1,1,40,8540
7,2,0,0,8540
80,1,6,0,8541
35,1,1,40,8542
32,1,1,40,8542
12,2,0,0,8542
8,2,0,0,8542
3,1,0,0,8542
33,1,6,0,8543
29,1,1,40,8543
15,2,0,0,8543
4,1,0,0,8543
60,1,6,0,8544
53,1,6,0,8544
53,1,1,20,8545
34,1,6,0,8545
1,0,0,0,8545
56,1,1,50,8546
50,1,1,35,8547
90,1,6,0,8548
67,1,6,0,8548
62,1,1,48,8548
48,1,1,40,8548
47,1,1,40,8548
20,2,1,24,8548
20,2,6,0,8548
34,1,1,40,8549
79,1,6,0,8550
72,1,6,0,8550
74,1,6,0,8551
73,1,6,0,8551
38,1,1,50,8552
37,1,1,15,8552
12,3,0,0,8552
10,3,0,0,8552
73,1,6,0,8553
71,1,6,0,8553
61,1,6,0,8554
26,1,1,35,8555
5,2,0,0,8555
67,1,1,38,8556
70,1,6,0,8557
70,1,6,0,8557
60,1,1,40,8558
56,1,6,0,8558
63,1,1,60,8559
60,1,6,0,8559
72,1,1,40,8560
59,1,6,0,8560
51,1,6,0,8560
20,1,1,40,8560
69,1,6,0,8561
68,1,6,0,8562
67,1,6,0,8562
33,1,1,40,8563
32,2,1,56,8563
70,1,6,0,8564
68,1,6,0,8564
44,1,6,0,8564
69,1,1,24,8565
61,1,6,0,8565
72,1,6,0,8566
60,1,6,0,8567
56,1,1,20,8567
94,1,6,0,8568
36,1,1,40,8569
30,1,1,40,8569
11,2,0,0,8569
6,2,0,0,8569
49,1,1,50,8570
40,1,1,60,8571
39,1,6,0,8571
7,2,0,0,8571
6,2,0,0,8571
3,1,0,0,8571
73,1,6,0,8572
69,1,6,0,8572
94,1,6,0,8573
79,1,6,0,8573
46,1,1,60,8574
36,1,6,24,8574
2,0,0,0,8574
54,1,6,0,8575
52,1,1,40,8575
16,2,6,0,8575
66,1,6,0,8576
51,1,1,45,8577
49,1,1,35,8577
14,2,0,0,8577
66,1,6,0,8578
61,1,1,20,8578
74,1,6,0,8579
65,1,2,60,8580
63,1,1,40,8580
32,3,3,0,8580
57,1,1,78,8581
44,1,1,40,8582
54,1,1,40,8583
44,1,1,45,8583
94,1,6,0,8584
53,1,6,0,8585
47,1,1,40,8585
68,1,1,90,8586
67,1,1,40,8586
60,1,6,0,8587
57,1,3,0,8587
28,1,1,40,8587
53,1,1,40,8588
52,1,1,40,8588
24,2,1,25,8588
19,1,3,20,8588
57,1,6,0,8589
57,1,1,30,8590
48,1,1,40,8590
16,2,6,0,8590
70,1,1,40,8591
60,1,6,0,8591
60,1,6,0,8592
72,1,1,38,8593
70,1,1,34,8593
63,1,1,40,8594
47,1,1,40,8594
15,2,0,0,8594
38,1,1,45,8595
16,2,6,0,8595
16,2,1,12,8595
13,2,0,0,8595
2,0,0,0,8595
78,1,6,0,8596
73,1,6,0,8596
47,2,1,30,8597
15,2,0,0,8597
65,1,1,40,8598
61,1,6,0,8598
20,2,6,0,8598
15,2,0,0,8598
47,1,1,55,8599
45,1,1,55,8599
21,2,1,30,8599
18,2,6,0,8599
87,1,6,0,8600
71,1,6,0,8601
71,1,6,0,8601
68,1,6,40,8602
60,3,1,40,8602
47,1,1,40,8603
46,1,1,40,8603
23,1,1,40,8603
46,1,2,30,8604
44,1,1,45,8604
16,2,6,10,8604
12,2,0,0,8604
57,1,6,40,8605
57,1,1,40,8605
75,1,6,0,8606
70,1,6,0,8606
30,1,1,20,8607
25,1,1,40,8607
6,2,0,0,8607
73,1,6,0,8608
68,1,6,0,8608
61,1,6,0,8609
34,1,1,40,8609
29,1,1,30,8609
5,1,0,0,8609
2,0,0,0,8609
58,1,1,60,8610
57,1,6,0,8610
27,1,1,35,8610
35,1,1,40,8611
29,1,1,40,8611
55,1,1,40,8612
52,1,1,32,8612
22,2,1,20,8612
20,2,6,0,8612
18,2,6,0,8612
52,1,6,0,8613
51,1,1,40,8613
67,1,1,40,8614
66,1,6,20,8615
61,1,6,0,8615
23,1,3,40,8615
78,1,6,0,8616
70,1,6,0,8616
75,1,6,0,8617
75,1,6,0,8617
54,1,1,50,8618
50,1,1,20,8618
42,1,1,50,8619
41,1,1,24,8619
7,2,0,0,8619
50,1,1,40,8620
50,1,1,50,8620
33,3,3,0,8621
8,2,0,0,8621
6,2,0,0,8621
68,1,6,0,8622
64,1,6,0,8622
56,1,1,43,8623
54,1,1,40,8623
31,1,1,40,8624
30,1,6,0,8624
2,0,0,0,8624
53,1,1,35,8625
49,1,3,50,8625
76,1,6,0,8626
60,1,1,50,8627
60,1,1,40,8627
35,1,1,16,8627
33,1,1,30,8627
71,1,1,6,8628
66,1,6,2,8628
29,2,1,40,8629
24,1,1,40,8629
4,3,0,0,8629
2,0,0,0,8629
34,1,1,40,8630
27,1,1,50,8631
22,1,6,40,8631
4,1,0,0,8631
3,1,0,0,8631
2,0,0,0,8631
83,1,1,20,8632
57,1,1,30,8632
47,1,1,40,8633
59,1,6,0,8634
38,1,1,50,8634
11,2,0,0,8634
55,1,1,40,8635
32,1,1,40,8635
30,1,6,40,8635
13,2,0,0,8635
0,0,0,0,8635
49,1,1,50,8636
48,1,1,45,8636
17,2,6,0,8636
63,1,1,40,8637
88,1,6,0,8638
88,1,6,0,8638
58,1,1,40,8639
56,1,1,40,8639
24,1,1,35,8639
21,1,1,20,8639
65,1,6,0,8640
52,1,1,30,8640
64,1,6,0,8641
57,1,6,0,8641
69,1,1,40,8642
66,1,6,0,8642
47,1,4,60,8643
46,2,1,25,8643
24,1,1,47,8643
18,1,3,20,8643
14,3,0,0,8643
48,1,1,60,8644
46,1,1,55,8644
17,2,1,4,8644
74,1,1,40,8645
50,1,6,0,8645
23,1,1,24,8645
19,2,6,0,8645
16,2,6,0,8645
70,1,6,0,8646
51,1,1,40,8647
46,1,6,0,8647
15,2,0,0,8647
75,1,6,0,8648
74,1,6,0,8648
48,1,1,40,8648
81,1,6,0,8649
52,1,6,0,8649
18,2,1,18,8649
34,1,1,40,8650
34,1,1,40,8650
61,1,6,0,8651
61,1,6,0,8651
65,1,1,36,8652
56,1,1,40,8652
56,1,6,0,8653
46,1,1,56,8654
43,1,1,24,8654
14,2,0,0,8654
12,2,0,0,8654
52,1,1,20,8655
46,1,1,56,8655
7,3,0,0,8655
40,1,6,0,8656
38,2,1,32,8656
11,2,0,0,8656
9,2,0,0,8656
8,2,0,0,8656
29,1,1,45,8657
56,1,6,0,8658
65,1,6,0,8659
62,1,1,1,8659
61,1,1,20,8660
28,2,3,30,8660
55,1,1,40,8661
54,1,6,0,8661
20,1,1,30,8661
18,2,6,0,8661
69,1,6,0,8662
65,1,1,12,8662
61,1,6,2,8663
60,1,6,0,8663
74,1,6,0,8664
72,1,1,16,8664
30,2,3,40,8665
28,1,2,40,8665
60,1,6,0,8666
59,1,6,0,8666
24,2,1,18,8666
64,1,6,0,8667
62,1,1,35,8667
85,1,6,0,8668
62,1,1,30,8668
67,1,6,0,8669
56,1,6,0,8669
40,1,1,40,8670
37,1,1,40,8670
7,2,0,0,8670
52,1,1,40,8671
47,1,1,40,8671
14,2,0,0,8671
13,2,0,0,8671
10,2,0,0,8671
48,1,3,0,8672
43,1,1,40,8672
21,1,1,20,8672
16,2,6,0,8672
4,2,0,0,8672
4,2,0,0,8672
71,1,6,0,8673
81,1,1,8,8674
81,1,6,0,8674
27,2,6,0,8675
25,1,1,48,8675
5,2,0,0,8675
3,1,0,0,8675
65,1,6,0,8676
65,1,6,0,8676
78,1,6,5,8677
59,1,1,40,8677
28,3,1,40,8677
74,1,6,0,8678
74,1,6,0,8679
66,1,6,0,8679
71,1,6,0,8680
34,1,1,30,8681
29,1,1,40,8681
57,1,1,40,8682
28,1,1,15,8682
10,2,0,0,8682
49,1,1,3,8683
48,1,1,40,8683
13,2,0,0,8683
13,2,0,0,8683
39,1,1,50,8684
38,1,1,50,8684
15,2,0,0,8684
14,2,0,0,8684
65,1,6,0,8685
31,1,3,30,8685
11,2,0,0,8685
54,1,1,32,8686
53,1,1,40,8686
19,2,6,0,8686
31,1,1,40,8687
28,1,1,25,8687
70,1,6,0,8688
70,1,6,0,8688
50,1,1,20,8689
46,1,1,40,8689
21,2,6,0,8689
20,1,1,30,8689
16,2,6,0,8689
54,1,1,40,8690
78,1,6,8,8691
63,1,6,0,8692
62,1,6,0,8692
61,1,6,0,8693
61,1,1,40,8693
30,1,1,40,8693
22,1,6,0,8693
0,0,0,0,8693
94,1,6,0,8694
74,1,6,0,8695
73,1,6,0,8695
22,2,1,32,8695
36,1,1,25,8696
32,1,1,25,8696
4,2,0,0,8696
3,1,0,0,8696
59,1,6,0,8697
39,1,1,40,8697
37,1,6,0,8697
